Title,description,Poster
Fantastic Lies,"ÃÂ¢ÃÂÃÂFantastic LiesÃÂ¢ÃÂÃÂ returns to the night of March 13, 2006, when Duke University lacrosse players threw a team party that ended up changing lives, ruining careers, tarnishing a universityÃÂ¢ÃÂÃÂs reputation and even jeopardizing the future of the sport at the school. The story ignited what became a national firestorm and resulted in a highly-charged legal investigation. Usually confined to the sports section, lacrosse suddenly appeared on the front pages of newspapers because of the lurid details of the case and the hot buttons that it pushed: sex, race, class, violence.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwMTcyMDg2N15BMl5BanBnXkFtZTgwMTcxNjg0ODE@._V1_UX182_CR0,0,182,268_AL_.jpg"
Wild Palms,A multi-national corporation attempts to take over America while small pockets of resistance hold out against rampant technology.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU0ODczMTA5MF5BMl5BanBnXkFtZTcwMzM1ODAzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Survive and Advance,"In 1983, the NC State Wolfpack, coached by Jim Valvano, stayed alive in the postseason by winning nine do-or-die games in a row -- seven of which they were losing in the final minute -- beating the likes of Michael Jordan and three-time National Player of the Year Ralph Sampson. The unlikely squad made it to the national championship game against No. 1 Houston, aka Phi Slama Jama, a team featuring future NBA Top 50 all-time players Hakeem Olajuwon and Clyde Drexler. NC State was one of the biggest underdogs ever in the final game, one that went down as possibly the best college basketball game in history-ending with one of the most well-known plays of all time.","https://images-na.ssl-images-amazon.com/images/M/MV5BNzM5MjY2ODQ3OV5BMl5BanBnXkFtZTgwMjY4MjIyMjE@._V1_UY268_CR87,0,182,268_AL_.jpg"
The Far Pavilions,Story of forbidden love in 1800's India set against the revolution for India's freedom from England.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTczODQwNDA0MV5BMl5BanBnXkFtZTcwNDgxNDQzMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Soul Music,"The young druid Imp y Celyn comes to Ankh-Morpork to become a famous musician, but a new guitar from a mysterious shop possesses him with a new kind of music - the Music with Rocks In. To make matters worse, Death, saddened by the death of his adopted daughter, has gone away to try and forget, and his granddaughter Susan suddenly has the family duty passed on to her.","https://images-na.ssl-images-amazon.com/images/M/MV5BMzYwMjcwMDk5Ml5BMl5BanBnXkFtZTcwNTc5NzkxMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Wyrd Sisters,"Based on the Terry Pratchett novel. On Discworld, in a small country called Lancre, three witches find themselves dragged into royal politics.","https://images-na.ssl-images-amazon.com/images/M/MV5BNTIyMzc5MDY1Ml5BMl5BanBnXkFtZTcwMjM5NjAyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Gormenghast,"A four-episode television serial based on the Gormenghast series by Mervyn Peake. It was produced and broadcast by the BBC. Gormenghast is an ancient city-state which primarily consists of a rambling and crumbling castle. The narrative, based on the first two of the three Gormenghast novels by Mervyn Peake, begins with the birth of a son, Titus, to the 76th Earl, Sepulchrave Groan, and Countess Gertrude. This mismatched pair (he'd prefer the melancholy privacy of his library; she'd prefer the company of her menagerie of cats and birds) also have a teenaged daughter, Fuchsia, who resents her new brother but comes to love him dearly. Simultaneously, a young kitchen apprentice, Steerpike, takes advantage of an altercation between head cook Swelter and the Earl's manservant, Mr. Flay, and escapes from the kitchens. Gormenghast is rigidly feudal in structure, but Steerpike has ambitions.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTcwNjczMDIzMV5BMl5BanBnXkFtZTcwOTA2ODI0MQ@@._V1_UY268_CR6,0,182,268_AL_.jpg"
Anne of Green Gables,"A retelling of L.M. Montgomery's story of Anne Shirley, an orphan who is accidentally sent to a couple looking to adopt a boy instead","https://images-na.ssl-images-amazon.com/images/M/MV5BNDI4MjA2MzUxOV5BMl5BanBnXkFtZTcwNjE0MjE2MQ@@._V1._CR53,69,306,401_UY268_CR11,0,182,268_AL_.jpg"
The Comedian,"Set in the immediate and random background of todayÃÂ¢ÃÂÃÂs London. THE COMEDIAN is a fresh, dramatic and funny debut feature about choices and how not to make them.","https://images-na.ssl-images-amazon.com/images/M/MV5BNjk5Y2VlOTUtYmVkNy00NzZmLWJiNmUtZDcxODNmZTA5NWUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR4,0,182,268_AL_.jpg"
Scarlett,"The greatest love story ever told began with Gone with the Wind and continues in this sweeping epic sequel, as Scarlett, Rhett and a host of unforgettable characters go from tragedy to triumph in an action-packed saga of international scope","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4MDgxOTAwOV5BMl5BanBnXkFtZTcwODU5ODIyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
The Lost Honour of Christopher Jefferies,"This drama tells the real-life story of retired schoolteacher Christopher Jefferies who was initially questioned by police as a suspect in the murder of Jo Yeates who rented a flat from him. He was vilified by the press, partly on account of his eccentric appearance and long flowing hair, even after he had been released on bail by the police. It was only when the real suspect, a neighbour of Jo Yeates, was arrested and later convicted of the murder that the destructive media attention in Jefferies subsided. He later sued several newspapers for libel and received an official apology from the police.","https://images-na.ssl-images-amazon.com/images/M/MV5BZTdkOTYzYTEtNTRmZC00OWNjLWFjY2YtYTBkYWQzZjE0YmE4XkEyXkFqcGdeQXVyMjUyNzQzMDQ@._V1_UX182_CR0,0,182,268_AL_.jpg"
Over the Garden Wall,Two brothers find themselves lost in a mysterious land and try to find their way home.,"https://images-na.ssl-images-amazon.com/images/M/MV5BYjQwZDhhNzctNTZjYy00NjYzLWE3ZjctNGQwZWY2Zjg5NTgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR3,0,182,268_AL_.jpg"
Nina,The story of the late jazz musician and classical pianist Nina Simone including her rise to fame and relationship with her manager Clifton Henderson.,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjOTE3YmYtNThjMC00MjdiLWFkZWMtNTM4ZjBkM2FhNDgzXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Horace and Pete,"Horace and Pete (stylized as Horace and Pete's Est. 1916) is an American comedy-drama web series created by Louis C.K. starring himself and Steve Buscemi as Horace and Pete, co-owners of an Irish bar, Horace and Pete's.","https://images-na.ssl-images-amazon.com/images/M/MV5BZDA2NTQ3YzUtZWU2Ni00NzljLWFjYTUtZjY1ODc3MjUwNDk1XkEyXkFqcGdeQXVyMjU3MjEzNjY@._V1_UY268_CR43,0,182,268_AL_.jpg"
Joan Baez: How Sweet the Sound,"Following folk musician Joan Baez on her extensive 2008-2009 tour, this film commemorates her career, which has spanned five decades. It includes concert and archival footage as well as interviews with such disparate colleagues, friends and admirers as Bob Dylan, Jesse Jackson and David Crosby. In addition to the music, it also touchs upon Baez's long history of global social activism.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3ODc5ODQ0NV5BMl5BanBnXkFtZTgwNzM1MjUzMDI@._V1_UX182_CR0,0,182,268_AL_.jpg"
Princess of Thieves,"Sherwood forest has a courageous new hero - Gwyn, the daughter of Robin Hood. Possessing the cunning skills of her legendary father and the beauty and intelligence of her mother Maid Marian, Gwyn is anxious to follow in her father's footsteps. King Richard nears death and Robin Hood and his Merry Men are summoned to help bring Richard's son Philip to his rightful place on the throne before the evil Prince John can assume power. Robin Hood's life and that of the future King of England soon lies in Gwyn's hands when Robin is captured and sentenced to death.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzODM0NDI4N15BMl5BanBnXkFtZTcwNjQxNTUyMQ@@._V1_UY268_CR2,0,182,268_AL_.jpg"
Sense and Sensibility,Two sisters of opposing temperaments find love and some heartbreak in Jane Austen's 18th century classic.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjI1Mjk3M15BMl5BanBnXkFtZTcwNTkyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Jane Eyre,"After living a miserable life with her aunt, orphaned Jane Eyre is sent to Lowood, a residential school for children of limited means. Jane takes the advice of her friend and over many years takes her studies seriously, eventually advertising for a position as a governess. She obtains a position in the home of Edward Rochester, where his ward, Adele, has recently come to live. She soon realizes that there is something odd in the house and she regularly sees shadowy figures in windows or hears voices. No one will admit to their being anyone else in the house, however. As she and her new employers develop a deep affection for one another, the secret of the Rochester household threatens to keep them apart.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0NjkxNjk5Ml5BMl5BanBnXkFtZTcwNzA1MzI0MQ@@._V1._CR0,2,295,423_UY268_CR2,0,182,268_AL_.jpg"
Jane Eyre,"After living a miserable life with her aunt, orphaned Jane Eyre is sent to Lowood, a residential school for children of limited means. Jane takes the advice of her friend and over many years takes her studies seriously, eventually advertising for a position as a governess. She obtains a position in the home of Edward Rochester, where his ward, Adele, has recently come to live. She soon realizes that there is something odd in the house and she regularly sees shadowy figures in windows or hears voices. No one will admit to their being anyone else in the house, however. As she and her new employers develop a deep affection for one another, the secret of the Rochester household threatens to keep them apart.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTMwMzUzMjg4MF5BMl5BanBnXkFtZTcwOTE4NzcyMQ@@._V1_UY268_CR1,0,182,268_AL_.jpg"
Persuasion,Adaptation of the Jane Austen novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5NzAwNDAyN15BMl5BanBnXkFtZTYwMjYzMDc5._V1_UY268_CR1,0,182,268_AL_.jpg"
Persuasion,Adaptation of the Jane Austen novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjU0NDQ1OTMzOF5BMl5BanBnXkFtZTcwMjczODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Emma,Adaptation of the Jane Austen novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgxMDc1MzQxMV5BMl5BanBnXkFtZTcwMzY0MzUwMw@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Emma,Adaptation of the Jane Austen novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTIzMzQ0MTYzNl5BMl5BanBnXkFtZTcwMDEyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Beyond Witch Mountain,Made for TV movie and third Witch Mountain installment of the continuing exploits of the alien kids Tony and Tia. After news of the boy's amazing abilities surfaces Tony and Tia are sent to go find him knowing that the boy must be from their world. They are joined by an old friend Jason O'Day and a black cat named Winky. Together they race to find the boy before their old nemesis Aristotle Bolt does. Written by ElvenSprite,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTAzM2M4YmUtYmVlZS00NmY1LTg1OTAtMjc1OTE2ODFjYTk2XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_UY268_CR0,0,182,268_AL_.jpg"
Air Mater,Mater's decision to fly lands him accidentally at a big airshow.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkwMTI2NjA0Nl5BMl5BanBnXkFtZTgwMjg3Njc5MjE@._V1_UY268_CR9,0,182,268_AL_.jpg"
Baseball,"Chronicles the sport's signature people, places and events as well as its deep-rooted relationship to American culture. The pastime's century-and-a-half history unfolds over ten nostalgic, informative ""innings"" which delve into baseball's spiritual resonance with the entire nation.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3MjE1MTUxOV5BMl5BanBnXkFtZTgwMjU1NTkwMzE@._V1_UY268_CR87,0,182,268_AL_.jpg"
Crisis in Six Scenes,"During the turbulent 1960s, an American family receives a visitor who changes everything.","https://images-na.ssl-images-amazon.com/images/M/MV5BMjA0MDgwNzI5OF5BMl5BanBnXkFtZTgwNTU1MTMwMDI@._V1_UY268_CR9,0,182,268_AL_.jpg"
Sense and Sensibility,Adaptation of the Jane Austen novel.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA2NjI1Mjk3M15BMl5BanBnXkFtZTcwNTkyODUyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg"
Into the Woods,"Into the Woods takes the stories of the Brothers Grimm and gives them a dark and humorous twist.  The popular tales of Red Ridinghood, Jack (of Beanstalk fame), Cinderella and Rapunzel are interwoven with that of the Baker and his Wife and their quest to have a child. However this re-telling goes beyond ""happily ever after"" as the familiar characters find themselves in unfamiliar circumstances and hopes and dreams are questioned and revisited.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3NTQ5NDg4OV5BMl5BanBnXkFtZTcwMTY0MTkyMQ@@._V1_UY268_CR5,0,182,268_AL_.jpg"
The Phantom,"Two expeditions are trying to reach the Lost City of Zoloz -- one headed by Professor Davidson, a scientist who wants to establish an archaeological site, and the other by a greedy treasure hunter who wants to keep the fabled treasures of the city for himself. An agent of a foreign power also wants to establish a secret airbase there, so he stirs up the natives against The Phantom, who has been able to get them to stay peaceful so far. When The Phantom is murdered, his son takes his place and sets out to restore peace to the jungle and stop the agents' and the treasure hunters' nefarious plans.","https://images-na.ssl-images-amazon.com/images/M/MV5BODEyOTEzMTk2NV5BMl5BanBnXkFtZTcwMjI4NDM3Mw@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Life,"The six-member crew of the International Space Station is tasked with studying a sample from Mars that may be the first proof of extra-terrestrial life, which proves more intelligent than ever expected.","https://images-na.ssl-images-amazon.com/images/M/MV5BMzc0NzY3MjA0Nl5BMl5BanBnXkFtZTcwNTE3NzQyMw@@._V1._CR0,1,361,471_UY268_CR11,0,182,268_AL_.jpg"
Hercules,"The film is an odd retelling of the story of Hercules battling the wizard Minos, who uses ""science"" in an attempt to take over the world. Hercules must stop him and rescue his princess love in the process. Part of the adventure finds Hercules battling giant robots brought to life by stop motion animation.","https://images-na.ssl-images-amazon.com/images/M/MV5BYjkzZjc4ZWQtYjg1Ni00ZGUyLThhYzctYzhmNmE3OTMzYTZjXkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UX182_CR0,0,182,268_AL_.jpg"
Cleopatra,The fabled queen of Egypt's affair with Roman general Marc Antony is ulimately disastrous for both of them.,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM0MzAwMTcwOV5BMl5BanBnXkFtZTcwNzY2NDQyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg"
Band of Brothers,"Drawn from interviews with survivors of Easy Company, as well as their journals and letters, Band of Brothers chronicles the experiences of these men from paratrooper training in Georgia through the end of the war. As an elite rifle company parachuting into Normandy early on D-Day morning, participants in the Battle of the Bulge, and witness to the horrors of war, the men of Easy knew extraordinary bravery and extraordinary fear - and became the stuff of legend. Based on Stephen E. Ambrose's acclaimed book of the same name.","https://images-na.ssl-images-amazon.com/images/M/MV5BMTI3ODc2ODc0M15BMl5BanBnXkFtZTYwMjgzNjc3._V1_UX182_CR0,0,182,268_AL_.jpg"
